battery_id,cycle_number,capacity_Ah,soc_rmse,soc_mae,soc_r2,soc_max_abs_error,voltage_rmse_V,voltage_mae_V,voltage_r2,voltage_max_abs_error_V
B0007,62,1.7139788776485192,0.08678133704368406,0.07585287315251527,0.9153719440575265,0.1456232073884803,0.20071880943245396,0.15879556246546112,0.4258424313151883,1.1493060686845307
B0007,63,1.7139701997004613,0.08665341105989173,0.07569893976312878,0.9152216524479531,0.14558455714586682,0.1950409064079662,0.15699317879387542,0.4239034709358901,1.0341933552884082
B0007,64,1.7036521173638766,0.08986040416102918,0.07851984200397956,0.9092831512118287,0.1507895263280241,0.20064575728797968,0.15860569459694224,0.4318914480445939,1.1440940466739433
B0007,65,1.7040137474382486,0.08979748595959536,0.07843845353844828,0.9094311581026784,0.15056374349458893,0.1968104151451144,0.15699941335372536,0.4342359310637137,1.081622780203888
B0007,66,1.6935716157343033,0.0931231409446109,0.08134236701453527,0.9030973393561718,0.15579811000161706,0.19327761414282285,0.15610975631539173,0.4275225267546322,0.9672706392178534
B0007,67,1.6876577363877656,0.09486946284041904,0.08284717438245451,0.899449677959514,0.1587461550376711,0.19511176782864545,0.157118470010526,0.423935285762027,0.9821092141704413
B0007,68,1.6830744356583152,0.09625394941256205,0.08404974415330628,0.8965070613088283,0.16104500867647845,0.19530218390699516,0.15725727044475146,0.42444739129560705,0.9776726663212334
B0007,69,1.6779270142025482,0.09797490042428939,0.08555587088305576,0.8932739012053444,0.16359265866997597,0.1949005630036963,0.1570718191965029,0.4264472593203408,0.9645797115685251
B0007,70,1.6732060275966172,0.09938398828974702,0.08677224972560066,0.8902063568006474,0.16594596553267138,0.19586302218629464,0.1574290873284073,0.42826587579922537,0.9807085503612867
B0007,71,1.6674367208253988,0.10112763216050381,0.08828242725636844,0.8863625664735548,0.16883862662091412,0.19649492639977206,0.15800747330461012,0.4245423074148247,0.9727633910685953
B0007,72,1.6622662630667526,0.1028871442644613,0.08982709584260413,0.8829229110075756,0.17141139114577345,0.19643260966253917,0.1580582204764861,0.42457147789582006,0.9631944341379808
B0007,73,1.6574243065763063,0.10433785659761259,0.0910788968818069,0.8796422190040117,0.17382316076015625,0.1987469090106885,0.15907615167526604,0.42364969227902893,0.9999619250515601
B0007,74,1.652538684928734,0.10580747235558362,0.09235132858959365,0.876246929584614,0.17626599299932877,0.20018565179879394,0.15980376723833722,0.4221668417435297,1.017520358823203
B0007,75,1.6472174627573322,0.10743472992262364,0.09376817396196507,0.8724183373062733,0.1789436537573266,0.19957472140241483,0.15976976435456922,0.4207167101292204,0.9914090525422323
B0007,76,1.6364136810898071,0.11099837408202885,0.09691177725472393,0.8651825320202429,0.1843006496255216,0.20173844771159624,0.16052864133634548,0.42393517628312716,1.0373402716943891
B0007,77,1.6362554312048496,0.11104574217818125,0.09695868100651399,0.8650102286538257,0.18438875397389135,0.2012458769744855,0.16041744922011178,0.42762100807636616,1.0182663502905367
B0007,78,1.641119179218384,0.10938657441227867,0.09549926931302505,0.8684550463523836,0.18194869069925104,0.20077121234799056,0.15937575680347554,0.4365249804156528,1.0529075526681702
B0007,79,1.6315700789656966,0.11236417144553698,0.09804554208406119,0.8612175353501349,0.1867211569590777,0.2009634367235412,0.1611496240006656,0.4139755294677805,0.9693279365904552
B0007,80,1.621213282987236,0.11562151238963311,0.10091450679013732,0.8538672266453441,0.19189863592447284,0.20618856318638568,0.1634741016856668,0.40993299311533604,1.0552881027495804
B0007,81,1.6164273214762122,0.11730214434505869,0.10240191848338547,0.8502198809692214,0.19429024097868888,0.20396413400593102,0.16272894464318305,0.40982425150187085,1.0143595417022757
B0007,82,1.615823510161921,0.11752673522087156,0.1026037568456916,0.8496623923100292,0.19461173247313138,0.20565949945190085,0.1630189210930825,0.416548938284672,1.0648357116539806
B0007,83,1.61672418029789,0.11713034830135997,0.10219959830622634,0.8499894761199451,0.19414790547272054,0.20210108224974174,0.16180983663043735,0.41658060883729153,0.9897574524625923
B0007,84,1.6108655863730026,0.11914263523700487,0.10396098220799455,0.8455173888186698,0.19704721320904292,0.20213006625067503,0.1622158134185683,0.4132721160498768,0.9716962273986938
B0007,85,1.6006603374309376,0.12209541201563012,0.10655016068184452,0.8378397817285761,0.20215803828225679,0.20630299098119104,0.16391395184428706,0.4143347760540309,1.042061949890456
B0007,86,1.5959174487005665,0.12356403603479907,0.10782916434976504,0.8339562767372602,0.20454073967896497,0.21289725996843248,0.16721560456242482,0.4047287134421039,1.1272807338800495
B0007,87,1.5962179519462243,0.12360275298286041,0.10782548191401092,0.8338417000190492,0.20437394890560456,0.20456579612751918,0.16444616298232237,0.39973047702093667,0.9611726371991329
B0007,88,1.5958065114633972,0.12372009013165865,0.10792162627702445,0.8335500215859938,0.20458005144015923,0.2050786511311223,0.16421778871612597,0.40787523875306575,0.9939446894854926
B0007,89,1.5906507821480704,0.12512739478473608,0.10916761412099125,0.8298120183352699,0.20714627064468816,0.2128738317441669,0.1667849418646009,0.4128096521981284,1.146779529370893
B0007,90,1.6888211161855506,0.09443936557377018,0.08249542750175791,0.9003437958495533,0.15816554949331788,0.19367955400389492,0.15460352948378786,0.500943539998324,1.0117918992683808
B0007,91,1.6259938279733204,0.1137471062182463,0.09925597797323973,0.8571785895224533,0.1895177836322567,0.20285386861022275,0.16085397657048456,0.43781406199662076,1.0597739948554028
B0007,92,1.6157433862812898,0.11707267267153477,0.10215406436519875,0.8494997194576069,0.19464225600150062,0.20735607578674617,0.16303087866573776,0.4308640380324824,1.1183971985240326
B0007,93,1.6056626764846538,0.12035142653281349,0.10501348018611392,0.8417499126423001,0.1996594321297527,0.20798423357055168,0.16394061027268905,0.4232155878157391,1.1057858237563152
B0007,94,1.5949746921524348,0.12386765856481075,0.10808603262635008,0.8332300089410916,0.20498838888933754,0.2047146302865075,0.16342169233488743,0.4153125482907407,1.0138942186994102
B0007,95,1.5904102438871943,0.12525592236011213,0.10929358273485446,0.8294613157996034,0.2072869130605935,0.20801206558953106,0.16504038301294863,0.412720544841954,1.0629597472721608
B0007,96,1.5853517062988178,0.12677929187060114,0.11060451324149205,0.8253604291735406,0.20977270004698267,0.20749862776816724,0.16502177826338396,0.41160633797630375,1.046546870949995
B0007,97,1.5799737147242376,0.12871173970773503,0.11231453418709123,0.820829995075617,0.21248332341136653,0.20705638483487324,0.1651908267351315,0.4085917530984168,1.0265076299365488
B0007,98,1.5752185465278068,0.13015367099437708,0.11355937009782599,0.8168424364953726,0.2148470947771975,0.20696105622915761,0.16531916249739068,0.408606631237034,1.0175022149516382
B0007,99,1.569798484648868,0.13179420571427614,0.11497778580930058,0.8122314264454946,0.21756575766581418,0.2076316083799975,0.16602624156807091,0.40395423833268107,1.012274921834114
B0007,100,1.5702565375950357,0.13181230306192235,0.11495299774595767,0.812208307214275,0.21732598044219958,0.20615631427938017,0.16615739990129494,0.3969546095542149,0.9568628512700994
B0007,101,1.565249873909438,0.13318676119689835,0.11617982783868691,0.8083223062139978,0.2198290873280551,0.2149492549160885,0.16917332835022525,0.40258275523560416,1.130764205621615
B0007,102,1.559633933561147,0.1349306219187328,0.11770209551020967,0.8032912022000074,0.2226449217142559,0.21162400368032275,0.16813866758337517,0.4010445839241574,1.0686296396603803
B0007,103,1.5649820533392105,0.1332640813282066,0.11624865120610713,0.8080721107081706,0.21995628217181515,0.21252607310921987,0.16893303276059635,0.39286920211681864,1.0697334347246925
B0007,104,1.57497949984227,0.12995035345798586,0.11335340414036779,0.8166028125444611,0.21495869501718887,0.20813141482411926,0.1643882622116137,0.4302130818585289,1.0972329303364852
B0007,105,1.5652811168780458,0.13289507661575206,0.11589838077317997,0.8082968922319689,0.21981564130133044,0.21388789831287022,0.1678909717453263,0.4139631952936599,1.148331095902026
B0007,106,1.559755497470126,0.13470290754544592,0.11742242271812986,0.8030699351499763,0.222553527162117,0.20645786477285152,0.16622940912236125,0.4028040255163928,0.9653744481383737
B0007,107,1.549897685670499,0.13728111479399782,0.11966021160655757,0.794680015343214,0.22748610103670636,0.21748375370076092,0.170899197932171,0.39677127088218145,1.147611282839026
B0007,108,1.543877153134502,0.14003238612832952,0.12213700092822663,0.7893113657875607,0.2304924274287363,0.209308877091739,0.16820714990948746,0.39401158221109844,0.9914211572492673
B0007,109,1.5450187488690073,0.1393920211312683,0.12155816671995658,0.7902514556103086,0.22992664081945638,0.2132220246219364,0.16907370555683404,0.40318822150492506,1.0913144419344207
B0007,110,1.5445940154102908,0.1396992096297875,0.12178504236030506,0.7893510842264593,0.2301408208685105,0.2089714812510591,0.16815645969215032,0.3967975226318726,0.9858835456255877
B0007,111,1.5343086721758876,0.1430033421524143,0.12471608536250184,0.7804010738249855,0.23528125606741013,0.21221662496999633,0.16978124750479626,0.39368302195173377,1.035294633573744
B0007,112,1.5287603942958483,0.14466487516992155,0.1261516569461336,0.7752543722809369,0.2380318944673806,0.2126547334544721,0.17057995351265942,0.3864298197128757,1.0197812705910798
B0007,113,1.5289260249179843,0.14461784342029543,0.12610575691973036,0.775471641532458,0.23795428149819992,0.21381810976729568,0.1706419321923851,0.3933976363093964,1.0621964581594483
B0007,114,1.529091650133123,0.14456663506443135,0.12606287957651044,0.7755936974455482,0.2378601685080795,0.21917064664311614,0.1725473753864179,0.39493715761682435,1.1601078057469134
B0007,115,1.5239059324661248,0.14617973008238297,0.12746338100143548,0.7706364717630955,0.24045541276630578,0.21791467913147997,0.17266548868391846,0.39013935130166,1.1254779074693784
B0007,116,1.5186675419100617,0.14780403339990675,0.12887524263991618,0.7655721552374339,0.24308714259129183,0.21676286161348313,0.17298001005561905,0.3837864507869384,1.0801779025351408
B0007,117,1.5136482266426952,0.14935446762359203,0.13022258266281733,0.7606773509629727,0.24558928020598517,0.21795795373463267,0.17426872285766334,0.3755901816050271,1.0767001210261888
B0007,118,1.5136050185229033,0.14936402911468674,0.13022317747238743,0.7607037776425699,0.24561690932425181,0.2182497932513384,0.17395077138135037,0.38129990455331497,1.0975385209753084
B0007,119,1.5139470614867965,0.1492479178279525,0.1301241068387735,0.7610182232729604,0.24542953306737725,0.21872947814618396,0.1734698373164344,0.38931478219753524,1.1307432217854734
