battery_id,model,sample_mode,train_method,val_MAE,val_RMSE,val_R2,test_MAE,test_RMSE,test_R2,val_total_inference_time_ms,val_avg_inference_time_ms_per_sample,test_total_inference_time_ms,test_avg_inference_time_ms_per_sample,epochs_ran,best_val_mse
B0005,RandomForest,current_timestep_only,sklearn_default,0.021352735342966684,0.03179668478578259,0.9900637075400823,0.0568757419832271,0.08730859728931173,0.927127809476765,77.9813999979524,0.0075395339841392624,61.60030000319239,0.00600100340995542,,
B0005,TorchMLP_Matched,current_timestep_only,full-batch_adam_external-val_early-stopping,0.011583647690713406,0.016749137204826823,0.9972429275512695,0.023183949291706085,0.0326639605276272,0.9898003339767456,1.1356999893905595,0.00010980373096689157,0.9795999940251932,9.54310758913973e-05,300.0,0.0003668220597319305
B0006,RandomForest,current_timestep_only,sklearn_default,0.02428728425038674,0.031513744896951766,0.990501912466124,0.043444475795925065,0.0771662690702665,0.9452311371629221,77.0879000046989,0.007453147056434196,61.80919999314938,0.006021354115260534,,
B0006,TorchMLP_Matched,current_timestep_only,full-batch_adam_external-val_early-stopping,0.010981426574289799,0.015943330872402864,0.9975689649581909,0.04755589738488197,0.05753732658585308,0.9695506691932678,1.0106999980052933,9.771826336703986e-05,0.8789999992586672,8.563078414599779e-05,300.0,0.0003346166049595922
B0007,RandomForest,current_timestep_only,sklearn_default,0.014977265313994714,0.01976791011249318,0.9958015009430555,0.043367014813770734,0.05438205120503155,0.9690257896475089,93.12830000999384,0.009003993039736424,77.74900000367779,0.007574184121157116,,
B0007,TorchMLP_Matched,current_timestep_only,full-batch_adam_external-val_early-stopping,0.01332356221973896,0.017232767283015153,0.9968093037605286,0.034918684512376785,0.04166528378491545,0.9818181395530701,1.0486000101082027,0.00010138257856600626,1.0300000139977783,0.00010034096580592092,300.0,0.00038929859874770045
B0018,RandomForest,current_timestep_only,sklearn_default,0.01856891310162169,0.02523283855702997,0.9936490136982334,0.02131532463929438,0.027981103857909775,0.9922048891547508,77.45409999915864,0.0131411774684694,77.85830000648275,0.013772917036349327,,
B0018,TorchMLP_Matched,current_timestep_only,full-batch_adam_external-val_early-stopping,0.008960858918726444,0.012316291121341898,0.9984868764877319,0.013608621433377266,0.018508937863977663,0.996589183807373,1.2981000036234036,0.00022024092358727582,1.2414000084390864,0.0002196002137695182,300.0,0.00022941977658774704
