battery_id,model,sample_mode,val_MAE,val_RMSE,val_R2,test_MAE,test_RMSE,test_R2,val_total_inference_time_ms,val_avg_inference_time_ms_per_sample,test_total_inference_time_ms,test_avg_inference_time_ms_per_sample
B0018,RandomForest,current_timestep_only,0.01856891310162169,0.02523283855702997,0.9936490136982334,0.02131532463929438,0.027981103857909775,0.9922048891547508,78.52789999924426,0.01332336274164307,62.2414999998,0.011010348487493367
B0018,MLP,current_timestep_only,0.008272049017250538,0.013082077552208584,0.998292863368988,0.010500509291887283,0.016500710144032444,0.9972891807556152,4.782200001500314,0.0008113674926196664,4.894300000160001,0.0008657880771554929
